"","B0020_nFK_prozent","B2040_nFK_prozent","B4060_nFK_prozent","tage_seit_aussaat","Tmean_gradC","Tmean_th9_25_gradC","Tmin_gradC","Tmax_gradC","relLuftfeuchte_mean_prozent","relLuftfeuchte_min_prozent","relLuftfeuchte_max_prozent","globalstrahlung_Wh_m2","windgeschwindigkeit_m_s","tageslicht_h","tageslicht_h_th9","Tmean_gradC_sum","Tmean_th9_25_gradC_sum","globalstrahlung_Wh_m2_sum","niederschlag_mm_sum","tageslicht_h_sum","tageslicht_h_th9_sum","Ton_prozent","Schluff_prozent","Sand_prozent","C_org_prozent","ibi","irmi","wasser_input","id_all","daily_rain","rain_sum7","rain_sum14","water_sum7","water_sum14"
"2211",56.66,71.91,71.97,27,11.41,11.41,6.2,16.1,64.62,40.7,94.4,5937.4,2.04,15.35,15.35,368.44,344.44,127803.6,62.62,410.59,368.2,38.643,38.654,22.67,1.2,3.477142857,17.63571429,0,78,0,5.64,15.87,5.64,42.84
"2212",49.81,69.8,70.44,28,12.75,12.75,6,18.6,57.9,34.9,86.8,7674.4,2.04,15.4,15.4,381.19,357.19,135478,62.62,425.99,383.6,38.643,38.654,22.67,1.2,3.534285714,18.00142857,0,78,0,5.38,15.87,5.38,23.23
"2213",49.81,69.8,70.44,28,12.75,12.75,6,18.6,57.9,34.9,86.8,7674.4,2.04,15.4,15.4,381.19,357.19,135478,62.62,425.99,383.6,38.643,38.654,22.67,1.2,3.534285714,18.00142857,0,78,0,4.48,15.87,4.48,23.23
"2214",44.7,67.54,68.89,29,14.33,14.33,7.5,18.5,58.75,40.4,83.9,5876.3,2.13,15.44,15.44,395.52,371.52,141354.3,62.62,441.43,399.04,38.643,38.654,22.67,1.2,3.591428571,18.36714286,27,78,0,4.43,15.87,31.43,50.23
"2215",44.7,67.54,68.89,29,14.33,14.33,7.5,18.5,58.75,40.4,83.9,5876.3,2.13,15.44,15.44,395.52,371.52,141354.3,62.62,441.43,399.04,38.643,38.654,22.67,1.2,3.591428571,18.36714286,27,78,0,0,8.51,54,69.87
"2216",49.6,68.2,71.18,30,17.04,17.04,10.9,22.1,65.44,48.3,80.1,5746,3.12,15.48,15.48,412.56,388.56,147100.3,62.62,456.91,414.52,38.643,38.654,22.67,1.2,3.648571429,18.73285714,0,78,0,0,8.51,54,62.51
"2217",49.91,67.31,71.97,31,20.27,20.27,14.3,26.3,63.9,34.7,87.3,7162.6,1.99,15.52,15.52,432.83,408.83,154262.9,62.62,472.43,430.04,38.643,38.654,22.67,1.2,3.705714286,19.09857143,0,78,0,0,7.62,54,61.62
"2218",49.84,63.91,69.7,32,19.12,19.12,13.1,26.1,75.46,45.7,98.3,5434.1,1.15,15.56,15.56,451.95,427.95,159697,63.24,487.99,445.6,38.643,38.654,22.67,1.2,3.762857143,19.46428571,0.62,78,0.62,0.62,6.26,54.62,60.26
"2219",47.23,60.61,67.28,33,16.59,16.59,10.7,19.8,73.98,60.2,91.7,5437.5,3.75,15.6,15.6,468.54,444.54,165134.5,63.5,503.59,461.2,38.643,38.654,22.67,1.2,3.82,19.83,22.76,78,0.26,0.88,6.26,77.38,82.76
"2220",50.34,59.97,69.8,34,12.89,12.89,9.8,16.4,59.82,40.6,86.7,7801.9,3.23,15.64,15.64,481.43,457.43,172936.4,63.5,519.23,476.84,38.643,38.654,22.67,1.2,3.821428571,19.83571429,0,78,0,0.88,5.36,77.38,81.86
"2221",46.63,59.22,71.12,35,15.45,15.45,7.9,22,61.37,39.3,88.4,8311.4,3.44,15.68,15.68,496.88,472.88,181247.8,63.6,534.91,492.52,38.643,38.654,22.67,1.2,3.822857143,19.84142857,0.1,78,0.1,0.98,5.41,50.48,81.91
"2222",40.73,55.19,68.63,36,16.8,16.8,10,22.6,62.23,40.3,87.8,8344.3,3.55,15.72,15.72,513.68,489.68,189592.1,63.6,550.63,508.24,38.643,38.654,22.67,1.2,3.824285714,19.84714286,22.5,78,0,0.98,0.98,45.98,99.98
"2223",51.44,56.28,75.16,37,17.5,17.5,10,24.3,51.6,24.7,79,8074.3,1.81,15.75,15.75,531.18,507.18,197666.4,63.7,566.38,523.99,38.643,38.654,22.67,1.2,3.825714286,19.85285714,0.1,78,0.1,1.08,1.08,46.08,100.08
"2224",46.41,57.54,74.01,38,18.5,18.5,9.9,25.8,53.99,28.6,86.5,8291.2,1.47,15.79,15.79,549.68,525.68,205957.6,63.7,582.17,539.78,38.643,38.654,22.67,1.2,3.827142857,19.85857143,0,78,0,1.08,1.08,46.08,100.08
"2225",42.4,53.1,69.12,39,19.52,19.52,12,26.2,51.59,27.3,77,8246.9,2.57,15.82,15.82,569.2,545.2,214204.5,63.7,597.99,555.6,38.643,38.654,22.67,1.2,3.828571429,19.86428571,0,78,0,0.46,1.08,45.46,100.08
"2226",35.96,46.44,63.96,40,18.14,18.14,12.3,23.7,49.7,28.2,69.1,8126.4,3.04,15.86,15.86,587.34,563.34,222330.9,63.7,613.85,571.46,38.643,38.654,22.67,1.2,3.83,19.87,0,78,0,0.2,1.08,22.7,100.08
"2227",64.75611111,61.04,57.52,6,8.22,0,0.5,13.2,64.85,38.5,100,6258.8,0.65,14.26,0,73.83,49.83,30311.3,5.95,98.64,56.25,38.643,38.654,22.67,1.2,0.177506973,10.63266553,0,79,5.95,5.95,5.95,0,0
"2228",63.46,60.6,57.3,7,10.83,10.83,3.2,16.6,63.23,36,92.4,5617.8,0.85,14.32,14.32,84.66,60.66,35929.1,5.95,112.96,70.57,38.643,38.654,22.67,1.2,0.219715963,11.04653399,4.5,79,0,5.95,5.95,4.5,4.5
"2229",74.46,59.9,57.05,8,13.8,13.8,10.2,18.3,92.49,79.2,100,1919,1.7,14.38,14.38,98.46,74.46,37848.1,24.38,127.34,84.95,38.643,38.654,22.67,1.2,0.271509165,11.46695385,18.43,79,18.43,24.38,24.38,22.93,22.93
"2230",109.3488889,67.24,57.21,9,12.69,12.69,10.6,15.1,83.82,66.8,100,3005.2,2.35,14.43,14.43,111.15,87.15,40853.3,25.6,141.77,99.38,38.643,38.654,22.67,1.2,0.334705026,11.89288999,1.22,79,1.22,25.6,25.6,24.15,24.15
"2231",105.7377778,75.64,60.55,10,13.96,13.96,10.3,18.1,66.47,40.8,89.2,5079.2,1.28,14.49,14.49,125.11,101.11,45932.5,25.6,156.26,113.87,38.643,38.654,22.67,1.2,0.411386742,12.32384374,0,79,0,25.6,25.6,24.15,24.15
"2232",94.4,68.22,62.57,11,13.14,13.14,8.8,17.4,71.56,44.1,94.2,4487,1.26,14.54,14.54,138.25,114.25,50419.5,25.79,170.8,128.41,38.643,38.654,22.67,1.2,0.503646343,12.75867856,0.19,79,0.19,25.79,25.79,24.34,24.34
"2233",86.75888889,66.79,62.86,12,13.13,13.13,8.7,17.7,71.48,48.2,94.6,6486.5,2.75,14.6,14.6,151.38,127.38,56906,25.79,185.4,143.01,38.643,38.654,22.67,1.2,0.61366579,13.1968142,0,79,0,25.79,25.79,24.34,24.34
"2234",80.76444444,66.77,62.72,13,12.49,12.49,5.5,19.1,63.97,38.7,89.5,7244.5,1.96,14.65,14.65,163.87,139.87,64150.5,25.79,200.05,157.66,38.643,38.654,22.67,1.2,0.743258721,13.63703843,0,79,0,19.84,25.79,24.34,24.34
"2235",75.045,64.56,62.81,14,15.56,15.56,6.7,23.6,57.68,28.1,86.6,7462.3,1.59,14.71,14.71,179.43,155.43,71612.8,25.79,214.76,172.37,38.643,38.654,22.67,1.2,0.89390404,14.07871326,0,79,0,19.84,25.79,19.84,24.34
"2236",69.37,62.15,61.85,15,17.16,17.16,12.2,23.2,72.33,43.8,98.9,4541.5,1.88,14.76,14.76,196.59,172.59,76154.3,27.09,229.52,187.13,38.643,38.654,22.67,1.2,1.066066677,14.52058214,1.3,79,1.3,2.71,27.09,2.71,25.64
"2237",64.87777778,61.42,61.5,16,16.44,16.44,10.2,21.7,70.6,40.9,100,5722.6,0.75,14.81,14.81,213.03,189.03,81876.9,27.14,244.33,201.94,38.643,38.654,22.67,1.2,1.259136797,14.96168086,0.05,79,0.05,1.54,27.14,1.54,25.69
"2238",64.87777778,61.42,61.5,16,16.44,16.44,10.2,21.7,70.6,40.9,100,5722.6,0.75,14.81,14.81,213.03,189.03,81876.9,27.14,244.33,201.94,38.643,38.654,22.67,1.2,1.259136797,14.96168086,0.05,79,0,1.54,27.14,1.59,25.74
"2239",61.76333333,59.71,60.53,17,15.89,15.89,11.8,23.2,84.37,46.3,100,4165,1.33,14.87,14.87,228.92,204.92,86041.9,46.75,259.2,216.81,38.643,38.654,22.67,1.2,1.471226247,15.40133989,19.61,79,19.61,20.96,46.75,21.01,45.35
"2240",61.76333333,59.71,60.53,17,15.89,15.89,11.8,23.2,84.37,46.3,100,4165,1.33,14.87,14.87,228.92,204.92,86041.9,46.75,259.2,216.81,38.643,38.654,22.67,1.2,1.471226247,15.40133989,19.61,79,0,20.96,46.75,40.62,64.96
"2241",68.37388889,59.07,59.94,18,15.6,15.6,14.1,18.1,93.68,77.5,100,2222.8,1.1,14.92,14.92,244.52,220.52,88264.7,46.75,274.12,231.73,38.643,38.654,22.67,1.2,1.698619772,15.8383035,0,79,0,20.96,40.8,40.62,64.96
"2242",68.37388889,59.07,59.94,18,15.6,15.6,14.1,18.1,93.68,77.5,100,2222.8,1.1,14.92,14.92,244.52,220.52,88264.7,46.75,274.12,231.73,38.643,38.654,22.67,1.2,1.698619772,15.8383035,0,79,0,20.96,40.8,40.62,60.46
"2243",90.79111111,61.43,60.52,19,15.77,15.77,12,19.5,91.35,72.5,100,3069.8,1.53,14.97,14.97,260.29,236.29,91334.5,54.11,289.09,246.7,38.643,38.654,22.67,1.2,1.936280866,16.27163189,7.36,79,7.36,27.02,29.73,46.68,49.39
"2244",90.79111111,61.43,60.52,19,15.77,15.77,12,19.5,91.35,72.5,100,3069.8,1.53,14.97,14.97,260.29,236.29,91334.5,54.11,289.09,246.7,38.643,38.654,22.67,1.2,1.936280866,16.27163189,7.36,79,0,26.97,28.51,53.99,55.53
"2245",95.05833333,64.48,61.44,20,14.7,14.7,12.2,17.6,78.98,53.9,99.3,3974.4,2.36,15.02,15.02,274.99,250.99,95308.9,55,304.11,261.72,38.643,38.654,22.67,1.2,2.178097209,16.70041056,0.89,79,0.89,27.86,29.4,54.83,56.42
"2246",107.4622222,69.31,64.45,21,12.38,12.38,9.5,15.4,84.02,62.5,100,2910.9,1.07,15.07,15.07,287.37,263.37,98219.8,56.98,319.18,276.79,38.643,38.654,22.67,1.2,2.85,14.03,1.98,79,1.98,10.23,31.19,37.2,58.21
"2247",93.29833333,68.78,65.68,22,13.22,13.22,10.7,16,87.45,71,100,2129.3,0.86,15.12,15.12,300.59,276.59,100349.1,57.24,334.3,291.91,38.643,38.654,22.67,1.2,2.98,14.744,0.26,79,0.26,10.49,31.45,17.85,58.47
"2248",88.85,68.13,65.87,23,14.35,14.35,8.8,18.7,76.14,50.2,100,6360.3,1.52,15.16,15.16,314.94,290.94,106709.4,58.14,349.46,307.07,38.643,38.654,22.67,1.2,3.11,15.458,0.9,79,0.9,11.39,32.35,18.75,59.37
"2249",84.36388889,66.24,65.02,24,14.79,14.79,9.8,19,75.7,49.9,97.2,5236,1.84,15.21,15.21,329.73,305.73,111945.4,58.19,364.67,322.28,38.643,38.654,22.67,1.2,3.24,16.172,0.05,79,0.05,11.44,32.4,18.8,59.42
"2250",77.34444444,64.78,64.43,25,15.12,15.12,9.9,21.1,74.48,43.4,97.4,6373.4,1.67,15.26,15.26,344.85,320.85,118318.8,62.62,379.93,337.54,38.643,38.654,22.67,1.2,3.37,16.886,4.43,79,4.43,8.51,35.53,15.87,62.55
"2251",69.94166667,62.12,62.83,26,12.18,12.18,8.5,15.6,73.23,42.9,93.5,3547.4,4.24,15.31,15.31,357.03,333.03,121866.2,62.62,395.24,352.85,38.643,38.654,22.67,1.2,3.5,17.6,0,79,0,8.51,35.48,8.51,62.5
"2252",62.90555556,60.94,61.98,27,11.41,11.41,6.2,16.1,64.62,40.7,94.4,5937.4,2.04,15.35,15.35,368.44,344.44,127803.6,62.62,410.59,368.2,38.643,38.654,22.67,1.2,3.554285714,18,0,79,0,7.62,35.48,7.62,62.45
"2253",62.90555556,60.94,61.98,27,11.41,11.41,6.2,16.1,64.62,40.7,94.4,5937.4,2.04,15.35,15.35,368.44,344.44,127803.6,62.62,410.59,368.2,38.643,38.654,22.67,1.2,3.554285714,18,0,79,0,5.64,15.87,5.64,42.84
"2254",57.14611111,59.3,61.04,28,12.75,12.75,6,18.6,57.9,34.9,86.8,7674.4,2.04,15.4,15.4,381.19,357.19,135478,62.62,425.99,383.6,38.643,38.654,22.67,1.2,3.608571429,18.4,0,79,0,5.38,15.87,5.38,23.23
"2255",57.14611111,59.3,61.04,28,12.75,12.75,6,18.6,57.9,34.9,86.8,7674.4,2.04,15.4,15.4,381.19,357.19,135478,62.62,425.99,383.6,38.643,38.654,22.67,1.2,3.608571429,18.4,0,79,0,4.48,15.87,4.48,23.23
"2256",51.29333333,57.16,60.02,29,14.33,14.33,7.5,18.5,58.75,40.4,83.9,5876.3,2.13,15.44,15.44,395.52,371.52,141354.3,62.62,441.43,399.04,38.643,38.654,22.67,1.2,3.662857143,18.8,0,79,0,4.43,15.87,4.43,23.23
"2257",51.29333333,57.16,60.02,29,14.33,14.33,7.5,18.5,58.75,40.4,83.9,5876.3,2.13,15.44,15.44,395.52,371.52,141354.3,62.62,441.43,399.04,38.643,38.654,22.67,1.2,3.662857143,18.8,0,79,0,0,8.51,0,15.87
"2258",45.49944444,54.91,58.89,30,17.04,17.04,10.9,22.1,65.44,48.3,80.1,5746,3.12,15.48,15.48,412.56,388.56,147100.3,62.62,456.91,414.52,38.643,38.654,22.67,1.2,3.717142857,19.2,0,79,0,0,8.51,0,8.51
"2259",40.63111111,52.4,57.92,31,20.27,20.27,14.3,26.3,63.9,34.7,87.3,7162.6,1.99,15.52,15.52,432.83,408.83,154262.9,62.62,472.43,430.04,38.643,38.654,22.67,1.2,3.771428571,19.6,0,79,0,0,7.62,0,7.62
"2260",36.71,48.85,56.26,32,19.12,19.12,13.1,26.1,75.46,45.7,98.3,5434.1,1.15,15.56,15.56,451.95,427.95,159697,63.24,487.99,445.6,38.643,38.654,22.67,1.2,3.825714286,20,0.62,79,0.62,0.62,6.26,0.62,6.26
"2261",33.64222222,45.69,54.62,33,16.59,16.59,10.7,19.8,73.98,60.2,91.7,5437.5,3.75,15.6,15.6,468.54,444.54,165134.5,63.5,503.59,461.2,38.643,38.654,22.67,1.2,3.88,20.4,0.26,79,0.26,0.88,6.26,0.88,6.26
"2262",31.56333333,42.24,52.99,34,12.89,12.89,9.8,16.4,59.82,40.6,86.7,7801.9,3.23,15.64,15.64,481.43,457.43,172936.4,63.5,519.23,476.84,38.643,38.654,22.67,1.2,3.892857143,20.47571429,0,79,0,0.88,5.36,0.88,5.36
"2263",30.24333333,39.21,51.31,35,15.45,15.45,7.9,22,61.37,39.3,88.4,8311.4,3.44,15.68,15.68,496.88,472.88,181247.8,63.6,534.91,492.52,38.643,38.654,22.67,1.2,3.905714286,20.55142857,0.1,79,0.1,0.98,5.41,0.98,5.41
"2264",29.72944444,36.3,48.95,36,16.8,16.8,10,22.6,62.23,40.3,87.8,8344.3,3.55,15.72,15.72,513.68,489.68,189592.1,63.6,550.63,508.24,38.643,38.654,22.67,1.2,3.918571429,20.62714286,22.5,79,0,0.98,0.98,23.48,23.48
"2265",29.86888889,34.8,47.46,37,17.5,17.5,10,24.3,51.6,24.7,79,8074.3,1.81,15.75,15.75,531.18,507.18,197666.4,63.7,566.38,523.99,38.643,38.654,22.67,1.2,3.931428571,20.70285714,0.1,79,0.1,1.08,1.08,23.58,23.58
"2266",28.295,33.82,46.13,38,18.5,18.5,9.9,25.8,53.99,28.6,86.5,8291.2,1.47,15.79,15.79,549.68,525.68,205957.6,63.7,582.17,539.78,38.643,38.654,22.67,1.2,3.944285714,20.77857143,0,79,0,1.08,1.08,23.58,23.58
"2267",27.95333333,32.75,44.41,39,19.52,19.52,12,26.2,51.59,27.3,77,8246.9,2.57,15.82,15.82,569.2,545.2,214204.5,63.7,597.99,555.6,38.643,38.654,22.67,1.2,3.957142857,20.85428571,0,79,0,0.46,1.08,22.96,23.58
"2268",27.81333333,31.53,41.79,40,18.14,18.14,12.3,23.7,49.7,28.2,69.1,8126.4,3.04,15.86,15.86,587.34,563.34,222330.9,63.7,613.85,571.46,38.643,38.654,22.67,1.2,3.97,20.93,0,79,0,0.2,1.08,22.7,23.58
"2269",54.07,61.82,56.33,8,22.81,22.81,18.3,31.2,74.72,37.3,100,3953.4,1.98,13.89,13.89,219.49,215.44,49747,7.32,127.1,127.1,38.643,38.654,22.67,1.2,0.268115893,11.44168905,6.74,80,7.32,7.32,7.32,6.74,6.74
"2270",68.86,61.04,56.17,9,22.35,22.35,19.1,27.7,86.15,56,100,3378.2,2.68,13.83,13.83,241.84,237.79,53125.2,36.05,140.93,140.93,38.643,38.654,22.67,1.2,0.327746099,11.84963366,28.73,80,28.73,36.05,36.05,35.47,35.47
"2271",108.46,62.28,56.38,10,19.57,19.57,16.7,21.8,77.5,57.7,100,2954.3,1.82,13.78,13.78,261.41,257.36,56079.5,36.1,154.71,154.71,38.643,38.654,22.67,1.2,0.398981637,12.25913155,0.05,80,0.05,36.1,36.1,35.52,35.52
"2272",118.78,69.92,59.94,11,17.63,17.63,14.4,20.9,87.08,66.2,100,2637.8,1.43,13.72,13.72,279.04,274.99,58717.3,42.58,168.43,168.43,38.643,38.654,22.67,1.2,0.483324536,12.66910711,6.48,80,6.48,42.58,42.58,42,42
"2273",132.06,76.05,63.78,12,15.14,15.14,12.2,17.9,85.83,64.8,100,2327.7,1.88,13.66,13.66,294.18,290.13,61045,42.58,182.09,182.09,38.643,38.654,22.67,1.2,0.582235461,13.0787814,0,80,0,42.58,42.58,42,42
"2274",116.65,77.89,65.13,13,16.04,16.04,13.9,19.9,85.36,59.9,98.8,2840.8,1.6,13.6,13.6,310.22,306.17,63885.8,43.84,195.69,195.69,38.643,38.654,22.67,1.2,0.696962016,13.48738431,1.26,80,1.26,43.84,43.84,43.26,43.26
"2275",108.38,79.57,66.03,14,16.75,16.75,13.7,21.9,82.74,49.8,100,5170.9,2.24,13.54,13.54,326.97,322.92,69056.7,45.69,209.23,209.23,38.643,38.654,22.67,1.2,0.828375997,13.8941603,1.85,80,1.85,45.69,45.69,45.11,45.11
"2276",101.1,78.99,66.44,15,15.71,15.71,11.6,19.7,80.9,53.6,100,3845.7,2.37,13.48,13.48,342.68,338.63,72902.4,51.48,222.71,222.71,38.643,38.654,22.67,1.2,0.976792751,14.29837375,5.79,80,5.79,44.16,51.48,44.16,50.9
"2277",140.43,101.38,71.86,16,18.26,18.26,14.2,22.8,90.1,66.8,100,2380.8,2.37,13.42,13.42,360.94,356.89,75283.2,61.96,236.13,236.13,38.643,38.654,22.67,1.2,1.141795414,14.69931404,10.48,80,10.48,25.91,61.96,25.91,61.38
"2278",124.47,99.61,82.97,17,19.58,19.58,14,25.4,83.62,58.2,100,5749,1.18,13.36,13.36,380.52,376.47,81032.2,61.96,249.49,249.49,38.643,38.654,22.67,1.2,1.322096353,15.09630015,0,80,0,25.86,61.96,25.86,61.38
"2279",103.86,91.54,80.6,18,19.6,19.6,15.5,24.8,83.09,54.5,100,5000.5,1.82,13.3,13.3,400.12,396.07,86032.7,61.96,262.79,262.79,38.643,38.654,22.67,1.2,1.515472628,15.48868482,0,80,0,19.38,61.96,19.38,61.38
"2280",88.04,87.81,78.22,19,20.54,20.54,13,28.2,65.53,27.9,100,6129.4,1.62,13.24,13.24,420.66,416.61,92162.1,62.01,276.03,276.03,38.643,38.654,22.67,1.2,1.718807401,15.87585807,0.05,80,0.05,19.43,62.01,19.43,61.43
"2281",72.83,83.8,75.35,20,21.25,21.25,13.7,28.8,63.55,35,94.2,6179.6,1.53,13.18,13.18,441.91,437.86,98341.7,62.01,289.21,289.21,38.643,38.654,22.67,1.2,3.19,16.73,0,80,0,18.17,62.01,18.17,61.43
"2282",59.61,80.08,72.72,21,20.48,20.48,12.7,29.4,69.45,30.9,100,6067.5,0.88,13.12,13.12,462.39,458.34,104409.2,62.01,302.33,302.33,38.643,38.654,22.67,1.2,3.265,16.53,0,80,0,16.32,62.01,16.32,61.43
"2283",50.85,76.92,70.51,22,21.32,21.32,14,30.1,68.3,32.7,99.9,5996.8,1.05,13.06,13.06,483.71,479.66,110406,62.01,315.39,315.39,38.643,38.654,22.67,1.2,3.34,16.33,0,80,0,10.53,54.69,10.53,54.69
"2284",46.88,73.41,68.71,23,20.97,20.97,13.3,28.9,71.58,39.1,99.7,5907.8,0.64,13,13,504.68,500.63,116313.8,62.01,328.39,328.39,38.643,38.654,22.67,1.2,3.444,17.044,18,80,0,0.05,25.96,18.05,43.96
"2285",55.24,70.74,67.01,24,21.31,21.31,13.7,29.2,72.88,38,100,5717.6,0.38,12.94,12.94,525.99,521.94,122031.4,62.01,341.33,341.33,38.643,38.654,22.67,1.2,3.548,17.758,0,80,0,0.05,25.91,18.05,43.91
"2286",51.9,68.46,65.57,25,21.86,21.86,14.6,30.3,71.5,31.8,100,5651.1,0.4,12.88,12.88,547.85,543.8,127682.5,62.01,354.21,354.21,38.643,38.654,22.67,1.2,3.652,18.472,0,80,0,0.05,19.43,18.05,37.43
"2287",45.56,66.17,64.5,26,21.88,21.88,13.8,30,71.45,36.3,100,5472.8,0.44,12.81,12.81,569.73,565.68,133155.3,62.01,367.02,367.02,38.643,38.654,22.67,1.2,3.756,19.186,0,80,0,0,19.43,18,37.43
"2288",39.6,63.26,63.27,27,23.15,23.15,16.9,30.2,70.08,39.1,99,4866.9,1.01,12.75,12.75,592.88,588.83,138022.2,62.11,379.77,379.77,38.643,38.654,22.67,1.2,3.86,19.9,0.1,80,0.1,0.1,18.27,18.1,36.27
"2289",35.97,59.22,61.22,28,20.48,20.48,17.9,23.8,74.63,54.4,86.8,2349.8,1.86,12.69,12.69,613.36,609.31,140372,62.11,392.46,392.46,38.643,38.654,22.67,1.2,3.86,19.9,22.5,80,0,0.1,16.42,40.6,56.92
"2290",39.89,58.63,60.69,29,16.45,16.45,11.8,21.6,71.34,44.9,97.7,5549.9,2.05,12.63,12.63,629.81,625.76,145921.9,62.11,405.09,405.09,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.1,10.63,40.6,51.13
"2291",42.54,58.66,61.13,30,17.53,17.53,10.3,25.7,73.02,41.7,98.1,5321.8,1.14,12.57,12.57,647.34,643.29,151243.7,62.11,417.66,417.66,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.1,0.15,22.6,40.65
"2292",40.89,56.46,60.01,31,20.32,20.32,13,26.9,74.83,46.4,100,4521.9,0.54,12.51,12.51,667.66,663.61,155765.6,62.11,430.17,430.17,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.1,0.15,22.6,40.65
"2293",38.15,54.34,58.9,32,22.65,22.65,17.3,29.5,73.45,39,100,4518.2,1.07,12.45,12.45,690.31,686.26,160283.8,62.11,442.62,442.62,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.1,0.15,22.6,40.65
"2294",35.44,52.38,57.7,33,19.99,19.99,16.5,24.3,81.63,56.3,99.2,2354.7,3.43,12.38,12.38,710.3,706.25,162638.5,65.8,455,455,38.643,38.654,22.67,1.2,3.86,19.9,3.69,80,3.69,3.79,3.79,26.29,44.29
"2295",33.45,50.85,56.81,34,18.19,18.19,15.3,22.1,73.34,50.8,98.4,4380.2,2.74,12.32,12.32,728.49,724.44,167018.7,65.8,467.32,467.32,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,3.69,3.79,26.19,44.29
"2296",32.06,50.15,56.34,35,19.3,19.3,14.7,25.6,68.24,40.1,88.7,4929,2.51,12.26,12.26,747.79,743.74,171947.7,65.8,479.58,479.58,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,3.69,3.79,3.69,44.29
"2297",31.01,48.67,55.12,36,18.59,18.59,13.7,25,80.17,51.6,100,2406.1,2.3,12.2,12.2,766.38,762.33,174353.8,72.91,491.78,491.78,38.643,38.654,22.67,1.2,3.86,19.9,7.11,80,7.11,10.8,10.9,10.8,51.4
"2298",30.19,46.5,53.79,37,15.39,15.39,12.1,19.8,87.54,59.1,100,3273.6,2.56,12.14,12.14,781.77,777.72,177627.4,77.14,503.92,503.92,38.643,38.654,22.67,1.2,3.86,19.9,4.23,80,4.23,15.03,15.13,15.03,37.63
"2299",29.6,45.3,53.52,38,13.6,13.6,9.3,18.5,82.78,56.2,100,3925.2,1.95,12.08,12.08,795.37,791.32,181552.6,77.19,516,516,38.643,38.654,22.67,1.2,3.86,19.9,0.05,80,0.05,15.08,15.18,15.08,37.68
"2300",29.29,44.93,53.12,39,12.54,12.54,6.2,20,79.93,37.8,100,4820.8,0.93,12.01,12.01,807.91,803.86,186373.4,77.24,528.01,528.01,38.643,38.654,22.67,1.2,3.86,19.9,0.05,80,0.05,15.13,15.23,15.13,37.73
"2301",29.19,44.8,52.59,40,13.34,13.34,5.4,21.8,77.56,39,100,4949.5,0.93,11.95,11.95,821.25,817.2,191322.9,77.24,539.96,539.96,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,11.44,15.23,11.44,37.73
"2302",29.01,44.03,51.55,41,14.83,14.83,7.1,23.7,80.56,44.5,100,4812.4,0,11.89,11.89,836.08,832.03,196135.3,77.31,551.85,551.85,38.643,38.654,22.67,1.2,3.86,19.9,0.07,80,0.07,11.51,15.2,11.51,37.7
"2303",28.81,42.83,50.23,42,16.05,16.05,8.9,24.8,81.76,42.2,100,4553.2,0,11.83,11.83,852.13,848.08,200688.5,77.31,563.68,563.68,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,11.51,15.2,11.51,15.2
"2304",47.14,41.17,49.34,43,19.28,19.28,13.2,27.1,75.18,41.3,100,4280.3,0.46,11.77,11.77,871.41,867.36,204968.8,77.31,575.45,575.45,38.643,38.654,22.67,1.2,3.86,19.9,22.5,80,0,4.4,15.2,26.9,37.7
"2305",84.06,50.61,48.59,44,19.64,19.64,15.1,26.4,75.69,51.9,98.7,3230.7,2.94,11.7,11.7,891.05,887,208199.5,77.31,587.15,587.15,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.17,15.2,22.67,37.7
"2306",71.26,63.17,47.62,45,16.47,16.47,11.2,20.6,75.29,48.5,98.7,3907.3,1.09,11.64,11.64,907.52,903.47,212106.8,77.31,598.79,598.79,38.643,38.654,22.67,1.2,3.86,19.9,0,80,0,0.12,15.2,22.62,37.7
"2307",64.59,64.75,47.67,46,15.53,15.53,8.7,23.6,79.31,43.7,100,4347.6,0.79,11.58,11.58,923.05,919,216454.4,77.38,610.37,610.37,38.643,38.654,22.67,1.2,3.86,19.9,0.07,80,0.07,0.14,15.27,22.64,37.77
"2308",58.72,67.15,47.32,47,17.32,17.32,10,26.3,77.2,41.8,100,4281.5,0.89,11.52,11.52,940.37,936.32,220735.9,77.45,621.89,621.89,38.643,38.654,22.67,1.2,3.86,19.9,0.07,80,0.07,0.21,11.65,22.71,34.15
"2309",51.93,66.14,46.19,48,18.31,18.31,12.1,24.9,76,51.9,98.2,2741.1,3.77,11.46,11.46,958.68,954.63,223477,77.64,633.35,633.35,38.643,38.654,22.67,1.2,3.86,19.9,0.19,80,0.19,0.33,11.84,22.83,34.34
"2310",45.87,62.65,45.08,49,13.24,13.24,8.6,18.4,79.23,50,100,3636.6,1.34,11.39,11.39,971.92,967.87,227113.6,77.71,644.74,644.74,38.643,38.654,22.67,1.2,3.86,19.9,0.07,80,0.07,0.4,11.91,22.9,34.41
